,index,Episode Number,Key,Collision,Wrong lane change,Avg. distance to lane center,Route completed [%],Max. distance traveled [steps],Avg. speed compliance,Cumulativ reward,agent_id
289,797,72,[921339.],0,9,0,0,400,0.468339044883477,-18,2
290,1194,72,[840358.],0,9,0,0,400,0.490350225869478,-18,3
291,72,73,[628590.],0,4,0,0,400,0.402767533670008,-8,0
292,398,73,[40383.],0,20,0,0,400,0.399585530946701,-40,1
293,798,73,[921339.],0,8,0,0,400,0.47812806725982,-16,2
294,1195,73,[840358.],0,10,0,0,400,0.467933552742232,-20,3
295,73,74,[628590.],0,2,0,0,400,0.413979128065077,-4,0
296,399,74,[40383.],0,7,0,0,400,0.409758113648841,-14,1
297,799,74,[921339.],0,2,0,0,400,0.489755012559082,-4,2
298,1196,74,[840358.],0,6,0,0,400,0.45649145361084,-12,3
299,74,75,[628590.],0,4,0,0,400,0.395148316448811,-8,0
300,400,75,[40383.],0,4,0,0,400,0.408914888329004,-8,1
301,800,75,[921339.],0,6,0,0,400,0.459760978433672,-12,2
302,1197,75,[840358.],0,8,0,0,400,0.467755556901646,-16,3
303,75,76,[628590.],0,2,0,0,400,0.415019368151623,-4,0
304,401,76,[40383.],0,3,0,0,400,0.410950056946907,-6,1
305,801,76,[921339.],0,6,0,0,400,0.460354665838411,-12,2
306,1198,76,[840358.],0,10,0,0,400,0.460706946031992,-20,3
307,76,77,[628590.],0,2,0,0,400,0.408350742158416,-4,0
308,402,77,[40383.],0,2,0,0,400,0.412082924898922,-4,1
309,802,77,[921339.],0,2,0,0,400,0.476547886392395,-4,2
310,1199,77,[840358.],0,2,0,0,400,0.468207847628628,-4,3
311,77,78,[325645.],0,10,0,0,400,0.407926880337408,-20,0
312,403,78,[40383.],0,9,0,0,400,0.395621702255829,-18,1
313,803,78,[921339.],0,4,0,0,400,0.464400839949537,-8,2
314,1200,78,[840358.],0,4,0,0,400,0.474343711603462,-8,3
315,78,79,[325645.],0,12,0,0,400,0.409701027922819,-24,0
316,404,79,[270862.],0,9,0,0,400,0.402526991443088,-18,1
317,804,79,[394541.],0,2,0,0,400,0.463692541403655,-4,2
318,1201,79,[840358.],0,2,0,0,400,0.470780080500702,-4,3
319,79,80,[325645.],0,2,0,0,400,0.411607147344145,-4,0
320,405,80,[270862.],0,16,0,0,400,0.416343818313266,-32,1
321,805,80,[394541.],0,4,0,0,400,0.46311993243042,-8,2
322,1202,80,[840358.],0,7,0,0,400,0.464230185008714,-14,3
323,80,81,[325645.],0,2,0,0,400,0.402780481290146,-4,0
324,406,81,[270862.],0,2,0,0,400,0.401868069649523,-4,1
325,806,81,[394541.],0,1,0,0,400,0.445150583492001,-2,2
326,1203,81,[840358.],0,4,0,0,400,0.482207984828509,-8,3
327,81,82,[325645.],0,0,0,0,400,0.406842782837134,0,0
328,407,82,[270862.],0,2,0,0,400,0.421209223920586,-4,1
329,807,82,[394541.],0,4,0,0,400,0.482173274539301,-8,2
330,1204,82,[260229.],1,2,0,0,286,0.56252054910206,-34,3
331,82,83,[325645.],0,6,0,0,400,0.395669653405138,-12,0
332,408,83,[270862.],0,7,0,0,400,0.40875786241136,-14,1
333,808,83,[394541.],0,3,0,0,400,0.481683393965114,-6,2
334,1205,83,[260229.],0,6,0,0,400,0.47645667974534,-12,3
335,83,84,[325645.],0,4,0,0,400,0.408623591251864,-8,0
336,409,84,[270862.],0,7,0,0,400,0.409815920772865,-14,1
337,809,84,[394541.],0,6,0,0,400,0.467264359530308,-12,2
338,1206,84,[260229.],0,4,0,0,400,0.466737610651832,-8,3
339,84,85,[325645.],0,2,0,0,400,0.413459986308603,-4,0
340,410,85,[270862.],0,8,0,0,400,0.402230872261795,-16,1
341,810,85,[394541.],0,2,0,0,400,0.470620876736835,-4,2
342,1207,85,[260229.],0,2,0,0,400,0.471999091742425,-4,3
343,85,86,[325645.],0,2,0,0,400,0.415043063477554,-4,0
344,411,86,[270862.],0,2,0,0,400,0.407859536239569,-4,1
345,811,86,[394541.],0,2,0,0,400,0.461622724176141,-4,2
346,1208,86,[260229.],0,12,0,0,400,0.468967211129297,-24,3
347,86,87,[325645.],0,2,0,0,400,0.415320258144008,-4,0
348,412,87,[270862.],0,6,0,0,400,0.410154093474531,-12,1
349,812,87,[394541.],0,2,0,0,400,0.464037347023107,-4,2
350,1209,87,[260229.],0,4,0,0,400,0.476683048767359,-8,3
351,87,88,[325645.],0,4,0,0,400,0.418777045665508,-8,0
352,413,88,[270862.],0,2,0,0,400,0.412255083877563,-4,1
353,813,88,[394541.],0,2,0,0,400,0.469019228677444,-4,2
354,1210,88,[260229.],0,2,0,0,400,0.483343977078118,-4,3
355,88,89,[325645.],0,2,0,0,400,0.405120439369511,-4,0
356,414,89,[270862.],0,1,0,0,400,0.405922715994284,-2,1
357,814,89,[394541.],0,4,0,0,400,0.46032903876812,-8,2
